,date,open,high,low,close,volume
0,2019-11-01 09:15:00+05:30,198.45,198.85,197.55,197.65,76211
1,2019-11-01 09:20:00+05:30,197.65,198.0,197.15,197.95,94874
2,2019-11-01 09:25:00+05:30,197.95,198.45,197.75,197.8,601126
3,2019-11-01 09:30:00+05:30,197.8,198.55,197.8,198.25,104750
4,2019-11-01 09:35:00+05:30,198.15,198.3,197.9,198.15,68578
5,2019-11-01 09:40:00+05:30,198.05,198.55,198.05,198.3,28070
6,2019-11-01 09:45:00+05:30,198.3,198.55,198.3,198.55,22637
7,2019-11-01 09:50:00+05:30,198.55,198.7,198.2,198.4,39183
8,2019-11-01 09:55:00+05:30,198.35,198.6,198.25,198.35,23956
9,2019-11-01 10:00:00+05:30,198.4,198.4,197.8,197.8,63334
10,2019-11-01 10:05:00+05:30,197.95,198.1,197.95,198.05,30833
11,2019-11-01 10:10:00+05:30,198.05,198.25,197.9,197.9,29157
12,2019-11-01 10:15:00+05:30,197.9,198.25,197.9,198.15,31673
13,2019-11-01 10:20:00+05:30,198.15,198.25,198.0,198.0,49420
14,2019-11-01 10:25:00+05:30,198.0,198.15,197.75,198.05,23205
15,2019-11-01 10:30:00+05:30,198.05,198.2,197.8,197.8,22996
16,2019-11-01 10:35:00+05:30,197.8,197.9,197.3,197.3,71859
17,2019-11-01 10:40:00+05:30,197.3,197.95,197.0,197.9,125697
18,2019-11-01 10:45:00+05:30,197.9,198.05,197.8,198.0,70019
19,2019-11-01 10:50:00+05:30,197.95,198.2,197.9,197.95,39754
20,2019-11-01 10:55:00+05:30,197.95,198.0,197.8,197.8,32364
21,2019-11-01 11:00:00+05:30,197.8,198.1,197.75,197.9,19936
22,2019-11-01 11:05:00+05:30,197.9,198.1,197.8,197.8,27569
23,2019-11-01 11:10:00+05:30,197.8,197.9,197.5,197.65,27469
24,2019-11-01 11:15:00+05:30,197.65,198.0,197.45,197.95,38677
25,2019-11-01 11:20:00+05:30,197.95,198.05,197.8,197.85,69628
26,2019-11-01 11:25:00+05:30,197.85,198.0,197.6,197.7,56171
27,2019-11-01 11:30:00+05:30,197.6,197.75,197.5,197.55,30346
28,2019-11-01 11:35:00+05:30,197.55,197.75,197.5,197.5,32813
29,2019-11-01 11:40:00+05:30,197.5,197.7,197.45,197.6,59951
30,2019-11-01 11:45:00+05:30,197.6,198.0,197.35,197.6,51171
31,2019-11-01 11:50:00+05:30,197.6,197.9,197.55,197.75,30555
32,2019-11-01 11:55:00+05:30,197.85,197.9,197.35,197.4,73085
33,2019-11-01 12:00:00+05:30,197.4,197.65,197.2,197.5,42439
34,2019-11-01 12:05:00+05:30,197.6,197.85,197.4,197.5,172753
35,2019-11-01 12:10:00+05:30,197.55,197.85,197.45,197.8,42382
36,2019-11-01 12:15:00+05:30,197.8,197.95,197.7,197.8,56609
37,2019-11-01 12:20:00+05:30,197.75,197.75,197.4,197.6,27239
38,2019-11-01 12:25:00+05:30,197.6,197.8,197.5,197.65,25944
39,2019-11-01 12:30:00+05:30,197.8,197.95,197.6,197.75,43714
40,2019-11-01 12:35:00+05:30,197.75,197.85,197.65,197.75,18290
41,2019-11-01 12:40:00+05:30,197.7,197.9,197.65,197.65,17753
42,2019-11-01 12:45:00+05:30,197.7,197.75,197.55,197.65,16984
43,2019-11-01 12:50:00+05:30,197.65,197.95,197.55,197.8,18227
44,2019-11-01 12:55:00+05:30,197.85,198.0,197.65,198.0,50062
45,2019-11-01 13:00:00+05:30,197.95,198.1,197.7,197.8,88152
46,2019-11-01 13:05:00+05:30,197.85,197.85,197.65,197.75,6773
47,2019-11-01 13:10:00+05:30,197.75,198.1,197.75,197.8,46379
48,2019-11-01 13:15:00+05:30,197.8,198.0,197.7,197.9,28524
49,2019-11-01 13:20:00+05:30,197.9,198.05,197.85,197.95,33160
50,2019-11-01 13:25:00+05:30,198.0,198.05,197.8,197.85,34814
51,2019-11-01 13:30:00+05:30,197.85,198.0,197.65,197.7,19401
52,2019-11-01 13:35:00+05:30,197.65,198.05,197.65,197.9,30189
53,2019-11-01 13:40:00+05:30,197.9,198.05,197.8,197.8,29997
54,2019-11-01 13:45:00+05:30,197.8,198.0,197.6,197.9,32273
55,2019-11-01 13:50:00+05:30,197.9,198.0,197.65,197.65,25200
56,2019-11-01 13:55:00+05:30,197.65,197.85,197.65,197.75,17900
57,2019-11-01 14:00:00+05:30,197.75,197.85,197.65,197.7,18646
58,2019-11-01 14:05:00+05:30,197.85,197.9,197.7,197.75,17232
59,2019-11-01 14:10:00+05:30,197.75,197.95,197.5,197.5,51769
60,2019-11-01 14:15:00+05:30,197.65,197.65,197.35,197.45,43616
61,2019-11-01 14:20:00+05:30,197.4,197.6,197.1,197.1,83718
62,2019-11-01 14:25:00+05:30,197.1,197.45,196.85,196.9,197294
63,2019-11-01 14:30:00+05:30,196.85,197.35,196.85,197.25,28157
64,2019-11-01 14:35:00+05:30,197.25,197.4,197.25,197.3,15838
65,2019-11-01 14:40:00+05:30,197.35,197.6,197.35,197.4,40942
66,2019-11-01 14:45:00+05:30,197.5,197.6,197.1,197.25,440421
67,2019-11-01 14:50:00+05:30,197.25,197.3,197.1,197.25,26316
68,2019-11-01 14:55:00+05:30,197.35,197.4,197.15,197.4,27039
69,2019-11-01 15:00:00+05:30,197.35,197.4,196.85,197.05,120541
70,2019-11-01 15:05:00+05:30,197.05,197.3,197.0,197.2,69732
71,2019-11-01 15:10:00+05:30,197.15,197.25,196.8,197.0,96093
72,2019-11-01 15:15:00+05:30,197.0,197.15,196.9,197.05,68678
73,2019-11-01 15:20:00+05:30,197.2,197.6,197.1,197.35,229423
74,2019-11-01 15:25:00+05:30,197.35,197.95,197.35,197.85,278484
75,2019-11-04 09:15:00+05:30,197.9,198.65,197.7,198.45,135533
76,2019-11-04 09:20:00+05:30,198.45,198.45,197.7,197.85,107892
77,2019-11-04 09:25:00+05:30,197.85,198.0,197.05,197.2,118696
78,2019-11-04 09:30:00+05:30,197.2,197.25,196.9,197.15,71800
79,2019-11-04 09:35:00+05:30,197.2,197.3,196.5,196.8,169196
80,2019-11-04 09:40:00+05:30,196.8,196.85,196.45,196.6,99246
81,2019-11-04 09:45:00+05:30,196.6,196.85,196.55,196.65,52360
82,2019-11-04 09:50:00+05:30,196.7,196.8,196.35,196.55,123289
83,2019-11-04 09:55:00+05:30,196.55,196.7,196.35,196.65,80362
84,2019-11-04 10:00:00+05:30,196.65,196.8,196.45,196.75,83217
85,2019-11-04 10:05:00+05:30,196.75,196.8,196.3,196.5,121647
86,2019-11-04 10:10:00+05:30,196.55,196.7,196.4,196.5,106045
87,2019-11-04 10:15:00+05:30,196.5,196.75,196.35,196.7,116342
88,2019-11-04 10:20:00+05:30,196.7,196.7,196.45,196.55,86621
89,2019-11-04 10:25:00+05:30,196.55,196.75,196.45,196.7,28838
90,2019-11-04 10:30:00+05:30,196.75,196.8,196.6,196.7,48023
91,2019-11-04 10:35:00+05:30,196.7,197.15,196.55,196.6,156747
92,2019-11-04 10:40:00+05:30,196.6,196.6,196.15,196.15,84776
93,2019-11-04 10:45:00+05:30,196.15,196.25,196.0,196.1,97444
94,2019-11-04 10:50:00+05:30,196.1,196.3,196.0,196.15,84838
95,2019-11-04 10:55:00+05:30,196.15,196.15,195.8,195.9,115324
96,2019-11-04 11:00:00+05:30,195.85,196.1,195.85,196.0,142080
97,2019-11-04 11:05:00+05:30,196.0,196.05,195.9,195.9,45769
98,2019-11-04 11:10:00+05:30,195.9,196.0,195.85,195.95,44553
99,2019-11-04 11:15:00+05:30,195.9,196.15,195.9,196.05,46358
100,2019-11-04 11:20:00+05:30,196.05,196.3,196.05,196.25,66414
101,2019-11-04 11:25:00+05:30,196.3,196.3,196.05,196.1,71148
102,2019-11-04 11:30:00+05:30,196.15,196.15,195.75,195.85,69880
103,2019-11-04 11:35:00+05:30,195.9,196.0,195.7,195.75,85170
104,2019-11-04 11:40:00+05:30,195.75,196.0,195.6,195.9,49835
105,2019-11-04 11:45:00+05:30,195.95,196.2,195.85,196.2,84163
106,2019-11-04 11:50:00+05:30,196.2,196.25,195.65,195.75,527217
107,2019-11-04 11:55:00+05:30,195.75,195.8,195.6,195.7,67518
108,2019-11-04 12:00:00+05:30,195.7,195.75,195.55,195.6,35001
109,2019-11-04 12:05:00+05:30,195.6,195.8,195.5,195.75,63808
110,2019-11-04 12:10:00+05:30,195.75,196.15,195.65,195.9,129588
111,2019-11-04 12:15:00+05:30,195.9,195.95,195.65,195.8,51974
112,2019-11-04 12:20:00+05:30,195.8,195.95,195.75,195.75,63780
113,2019-11-04 12:25:00+05:30,195.75,195.8,195.45,195.6,93340
