,date,open,high,low,close,volume
0,2019-06-03 09:15:00+05:30,2712.0,2755.1,2712.0,2745.05,74077
1,2019-06-03 09:20:00+05:30,2746.0,2748.9,2736.25,2744.85,39910
2,2019-06-03 09:25:00+05:30,2742.85,2752.0,2740.5,2751.0,28140
3,2019-06-03 09:30:00+05:30,2750.45,2760.0,2750.2,2758.95,50489
4,2019-06-03 09:35:00+05:30,2758.95,2777.0,2758.2,2772.6,65985
5,2019-06-03 09:40:00+05:30,2772.6,2789.0,2772.5,2780.0,84298
6,2019-06-03 09:45:00+05:30,2780.95,2789.0,2780.0,2783.5,44048
7,2019-06-03 09:50:00+05:30,2783.5,2790.0,2783.5,2785.05,36876
8,2019-06-03 09:55:00+05:30,2785.05,2787.0,2782.0,2784.2,19188
9,2019-06-03 10:00:00+05:30,2785.0,2789.0,2782.0,2785.1,20245
10,2019-06-03 10:05:00+05:30,2785.25,2795.05,2785.25,2793.5,46063
11,2019-06-03 10:10:00+05:30,2793.5,2798.9,2791.0,2797.0,31659
12,2019-06-03 10:15:00+05:30,2797.55,2806.0,2797.0,2802.9,54538
13,2019-06-03 10:20:00+05:30,2803.05,2805.0,2800.0,2802.05,28375
14,2019-06-03 10:25:00+05:30,2805.0,2810.0,2803.0,2808.0,49664
15,2019-06-03 10:30:00+05:30,2807.25,2809.0,2798.4,2802.7,23363
16,2019-06-03 10:35:00+05:30,2803.9,2807.7,2799.65,2803.65,20407
17,2019-06-03 10:40:00+05:30,2803.65,2806.0,2803.0,2803.85,8135
18,2019-06-03 10:45:00+05:30,2804.0,2807.0,2802.0,2807.0,14067
19,2019-06-03 10:50:00+05:30,2807.1,2816.4,2806.7,2808.1,61329
20,2019-06-03 10:55:00+05:30,2809.8,2811.0,2807.8,2809.0,10963
21,2019-06-03 11:00:00+05:30,2809.0,2810.0,2806.3,2808.75,11973
22,2019-06-03 11:05:00+05:30,2808.75,2817.95,2808.75,2815.0,26704
23,2019-06-03 11:10:00+05:30,2815.0,2815.0,2812.0,2813.0,12540
24,2019-06-03 11:15:00+05:30,2813.0,2815.0,2812.0,2814.1,9245
25,2019-06-03 11:20:00+05:30,2814.1,2817.05,2813.25,2815.0,14861
26,2019-06-03 11:25:00+05:30,2815.0,2822.0,2812.0,2821.9,29833
27,2019-06-03 11:30:00+05:30,2821.05,2824.0,2816.2,2818.3,25148
28,2019-06-03 11:35:00+05:30,2818.3,2827.8,2818.3,2825.0,31207
29,2019-06-03 11:40:00+05:30,2825.5,2826.5,2821.55,2825.0,12760
30,2019-06-03 11:45:00+05:30,2825.0,2827.0,2820.0,2821.05,23818
31,2019-06-03 11:50:00+05:30,2820.9,2826.0,2820.9,2825.15,14275
32,2019-06-03 11:55:00+05:30,2825.15,2826.0,2822.3,2825.0,13976
33,2019-06-03 12:00:00+05:30,2825.0,2825.85,2822.8,2824.0,8125
34,2019-06-03 12:05:00+05:30,2824.0,2826.0,2823.35,2825.2,10053
35,2019-06-03 12:10:00+05:30,2825.2,2825.9,2824.5,2825.1,8679
36,2019-06-03 12:15:00+05:30,2825.1,2827.0,2824.9,2825.05,10476
37,2019-06-03 12:20:00+05:30,2825.35,2826.0,2824.75,2825.0,8815
38,2019-06-03 12:25:00+05:30,2825.0,2827.0,2825.0,2826.05,12431
39,2019-06-03 12:30:00+05:30,2826.05,2826.7,2825.0,2825.85,6954
40,2019-06-03 12:35:00+05:30,2825.85,2835.0,2825.85,2833.1,46980
41,2019-06-03 12:40:00+05:30,2833.3,2834.0,2829.0,2832.0,15539
42,2019-06-03 12:45:00+05:30,2833.6,2833.6,2825.25,2830.4,17145
43,2019-06-03 12:50:00+05:30,2830.4,2830.9,2828.0,2830.7,13576
44,2019-06-03 12:55:00+05:30,2830.7,2830.7,2829.0,2829.4,7044
45,2019-06-03 13:00:00+05:30,2829.45,2830.65,2828.0,2829.65,12573
46,2019-06-03 13:05:00+05:30,2830.0,2830.5,2828.0,2829.6,7554
47,2019-06-03 13:10:00+05:30,2829.6,2829.6,2827.95,2828.0,7462
48,2019-06-03 13:15:00+05:30,2827.85,2828.45,2815.9,2822.0,42297
