Date,Open,High,Low,Close,Volume,DatePart,Year,S1_Pivot_Simple,S2_Pivot_Simple,R1_Pivot_Simple,R2_Pivot_Simple,Day_High,Day_Low,Day_Open,Day_Close,PivotPoint,S1_Pivot_Fibonacci,S2_Pivot_Fibonacci,R1_Pivot_Fibonacci,R2_Pivot_Fibonacci,S3_Pivot_Fibonacci,R3_Pivot_Fibonacci,Order_Status,Order_Signal,Order_Price,Target,Stop_Loss,Hour,Minute
2019-07-03 09:15:00,1793.0,1793.7,1781.7,1783.25,19312,2019-07-03,2019,1776.0,1759.0,1804.0,1815.0,1798.0,1770.0,1784.0,1793.0,1787.0,1776.304,1769.696,1797.696,1804.304,1731.0,1843.0,,,0.0,0.0,0.0,9,15
2019-07-03 09:20:00,1783.25,1786.3,1781.7,1784.3,11550,2019-07-03,2019,1776.0,1759.0,1804.0,1815.0,1798.0,1770.0,1784.0,1793.0,1787.0,1776.304,1769.696,1797.696,1804.304,1731.0,1843.0,,,0.0,0.0,0.0,9,20
2019-07-03 09:25:00,1783.55,1785.4,1783.25,1784.2,9206,2019-07-03,2019,1776.0,1759.0,1804.0,1815.0,1798.0,1770.0,1784.0,1793.0,1787.0,1776.304,1769.696,1797.696,1804.304,1731.0,1843.0,,,0.0,0.0,0.0,9,25
2019-07-03 09:30:00,1784.2,1787.3,1784.2,1785.5,8380,2019-07-03,2019,1776.0,1759.0,1804.0,1815.0,1798.0,1770.0,1784.0,1793.0,1787.0,1776.304,1769.696,1797.696,1804.304,1731.0,1843.0,,,0.0,0.0,0.0,9,30
2019-07-03 09:35:00,1785.5,1785.95,1785.0,1785.1,12950,2019-07-03,2019,1776.0,1759.0,1804.0,1815.0,1798.0,1770.0,1784.0,1793.0,1787.0,1776.304,1769.696,1797.696,1804.304,1731.0,1843.0,,,0.0,0.0,0.0,9,35
2019-07-03 09:40:00,1785.1,1785.15,1782.0,1783.6,10351,2019-07-03,2019,1776.0,1759.0,1804.0,1815.0,1798.0,1770.0,1784.0,1793.0,1787.0,1776.304,1769.696,1797.696,1804.304,1731.0,1843.0,,,0.0,0.0,0.0,9,40
2019-07-03 09:45:00,1783.6,1783.95,1783.05,1783.95,5262,2019-07-03,2019,1776.0,1759.0,1804.0,1815.0,1798.0,1770.0,1784.0,1793.0,1787.0,1776.304,1769.696,1797.696,1804.304,1731.0,1843.0,,,0.0,0.0,0.0,9,45
2019-07-03 09:50:00,1783.95,1786.25,1783.8,1784.6,8877,2019-07-03,2019,1776.0,1759.0,1804.0,1815.0,1798.0,1770.0,1784.0,1793.0,1787.0,1776.304,1769.696,1797.696,1804.304,1731.0,1843.0,,,0.0,0.0,0.0,9,50
2019-07-03 09:55:00,1785.2,1787.05,1784.95,1785.5,2428,2019-07-03,2019,1776.0,1759.0,1804.0,1815.0,1798.0,1770.0,1784.0,1793.0,1787.0,1776.304,1769.696,1797.696,1804.304,1731.0,1843.0,,,0.0,0.0,0.0,9,55
2019-07-03 10:00:00,1785.5,1786.1,1785.0,1786.1,5221,2019-07-03,2019,1776.0,1759.0,1804.0,1815.0,1798.0,1770.0,1784.0,1793.0,1787.0,1776.304,1769.696,1797.696,1804.304,1731.0,1843.0,,,0.0,0.0,0.0,10,0
